Database,Version,Table,Year,System,Flow,Satellite account,Unit,Region,Sector,Item,Value
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by biomass and waste,310355.5083119357
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by coal,5624835.511499984
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by gas,984683.8932242525
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by hydro,11572.062173744733
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by nuclear,304.93373148624715
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by petroleum and other oil derivatives,2864698.2823886205
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by solar photovoltaic,182.94339829898485
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by solar thermal,31580496.36622947
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,"Production of electricity by tide, wave, ocean",0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity by wind,295758.38345059997
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,ES,Sector,Production of electricity nec,1581249.2280667466
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,FI,Sector,Production of electricity by Geothermal,0.0
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,FI,Sector,Production of electricity by biomass and waste,76412.7957334417
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,FI,Sector,Production of electricity by coal,1418187.0150625743
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,FI,Sector,Production of electricity by gas,676332.9587487378
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,FI,Sector,Production of electricity by hydro,6589.8135614170415
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,FI,Sector,Production of electricity by nuclear,4249.29194251144
EXIOBASE,3.8.2,IOT,2022,ixi,Intensity,GHG,kg CO2eq/M.EUR,FI,Sector,Production of electricity by petroleum and other oil derivatives,1287662.048035834
