Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value,Level
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by petroleum and other oil derivatives,1.3378431710748862,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by biomass and waste,0.46843994570179925,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by solar photovoltaic,0.7566293450342321,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Commodity,"Electricity by tide, wave, ocean",0.19488729655592585,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by coal,4.181150121134344,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by gas,1.6456021864841914,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by hydro,0.037691087512954774,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by wind,0.023749080635510744,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by petroleum and other oil derivatives,4.6764999989726,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by biomass and waste,0.18644903444222397,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by solar photovoltaic,2.7531186404414663,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by coal,2.3178703197451864,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by gas,0.7698962938870182,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by nuclear,0.3209757965133559,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by hydro,0.6123202069807961,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by wind,5.590410904127383,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by petroleum and other oil derivatives,0.8618381543692886,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by biomass and waste,1.5954772934993873,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by solar photovoltaic,0.14451699405819401,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by solar thermal,0.19388957958012065,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by Geothermal,0.1956911695969794,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by coal,11.50395041185386,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by gas,2.193152305724571,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by nuclear,0.14211722826946738,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by hydro,2.9916770444363237,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by wind,18.974630414644437,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by petroleum and other oil derivatives,2.2302690394609694,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by biomass and waste,1.0308953167821315,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by coal,11.332748476179091,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by gas,5.770729002062215,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by nuclear,0.5840427307485312,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by hydro,0.02718741704380081,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by wind,0.013496672368422828,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by petroleum and other oil derivatives,3.302785046077671,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by biomass and waste,11.560556149070987,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by solar photovoltaic,0.5674082390294936,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,"Electricity by tide, wave, ocean",2.1324167722758585,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by Geothermal,2.544173570744376,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by coal,8.35964204823306,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by gas,1.6513799619839462,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by nuclear,0.14745927657927155,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by hydro,0.1927886343142636,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by wind,0.21436109132299755,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by petroleum and other oil derivatives,1.417929844911947,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by biomass and waste,2.50364143827337,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by solar photovoltaic,1.3478215823914204,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by solar thermal,1627898.443748452,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,IT,Commodity,Electricity by Geothermal,0.19280762097546625,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by coal,2.6168112389488263,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by gas,2.7668782025915513,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by nuclear,0.07498706009803227,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by hydro,0.09144748364230182,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by wind,0.9081031459100094,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by petroleum and other oil derivatives,1.7303560644497686,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by biomass and waste,0.3646496041664671,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by solar photovoltaic,0.5028120255440235,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by solar thermal,0.6221727391301043,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,"Electricity by tide, wave, ocean",1.4782796356511705,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LT,Commodity,Electricity by Geothermal,0.5649732912004255,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by coal,0.10902616542993053,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by gas,0.8560663335185426,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by nuclear,0.17086830290410154,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by hydro,0.16977471412125572,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by wind,0.12927291606257624,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by petroleum and other oil derivatives,0.8486731398387078,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by biomass and waste,2.157429925234732,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by solar photovoltaic,0.11497564442038732,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by solar thermal,0.10335695496508777,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LU,Commodity,Electricity by Geothermal,0.08978691147706834,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by coal,0.619028840446246,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by gas,0.5949132654398267,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by hydro,0.1956522363726415,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by wind,0.22677650129015908,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by petroleum and other oil derivatives,0.28467300337492846,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by biomass and waste,2.227407274429789,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,LV,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by petroleum and other oil derivatives,2.081266480094153,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by biomass and waste,12.171640263300393,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by solar photovoltaic,11.096587855636239,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,MT,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by coal,10.849203837977607,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by gas,1.5964276304763962,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by nuclear,0.28513056282226434,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by hydro,3.3656742078276274,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by wind,1.448005771910793,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by petroleum and other oil derivatives,0.565071769045243,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by biomass and waste,0.5043938506003777,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by solar photovoltaic,3.750848861443026,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by solar thermal,6601967.89704408,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,"Electricity by tide, wave, ocean",29793341.16333763,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,NL,Commodity,Electricity by Geothermal,1402.7461660790618,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by coal,0.6918339838176564,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by gas,0.26844900387576165,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by nuclear,0.28953330560890633,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by hydro,1.28032241431427,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by wind,24.68877246558763,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by petroleum and other oil derivatives,0.747163995975066,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by biomass and waste,0.789819196931861,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by solar photovoltaic,0.2243087036090185,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PL,Commodity,Electricity by Geothermal,0.3053766963006504,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by coal,6.622461684445618,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by gas,1.2158980882422172,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by nuclear,0.2708880954292545,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by hydro,0.06947687349569336,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by wind,0.0734815408882916,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by petroleum and other oil derivatives,1.3026361464859504,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by biomass and waste,0.670277916577036,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by solar photovoltaic,5.455391135158914,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by solar thermal,0.042441058915700734,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,PT,Commodity,Electricity by Geothermal,0.10879109170144001,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by coal,7.088625227872676,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by gas,0.5505048364195243,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by nuclear,0.08163090783140384,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by hydro,0.10032187913789091,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by wind,0.3393807040268408,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by petroleum and other oil derivatives,0.6285059319658398,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by biomass and waste,14.290566646597394,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by solar photovoltaic,78.48038340717177,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,RO,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by coal,0.5861857296467765,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by gas,0.861594151193034,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by nuclear,0.06268332898327078,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by hydro,0.2301497046190716,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by wind,2.661504449131224,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by petroleum and other oil derivatives,0.5881804121871507,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by biomass and waste,0.27371872544408316,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by solar photovoltaic,0.8345719705018869,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by solar thermal,0.6252382009196438,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SE,Commodity,Electricity by Geothermal,0.27569585706746025,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by coal,0.29704861491140305,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by gas,0.36590160954730305,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by nuclear,0.14635154098466324,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by hydro,0.1991520416581352,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by wind,0.11924721570456022,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by petroleum and other oil derivatives,0.938837382690341,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by biomass and waste,0.5699057588823397,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by solar photovoltaic,0.08451610508723319,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by solar thermal,0.07683498952724158,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SI,Commodity,Electricity by Geothermal,2.3615569918251937,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by coal,0.49073074232269165,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by gas,0.8277311004983864,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by nuclear,0.10951199757598033,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by hydro,0.23159626667563254,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by wind,0.2738757256344927,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by petroleum and other oil derivatives,0.45938521831520024,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by biomass and waste,0.6709306580548814,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by solar photovoltaic,0.43203800026855466,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,SK,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GB,Commodity,Electricity by coal,7.628761106321553,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GB,Commodity,Electricity by gas,1.303721386844808,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GB,Commodity,Electricity by nuclear,0.23099277902493978,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GB,Commodity,Electricity by hydro,0.2622380939811777,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GB,Commodity,Electricity by wind,3.4261021142333012,Commodity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,GB,Commodity,Electricity by petroleum and other oil derivatives,1.3274321376481277,Commodity
